title,description,images,price
Lentes de Sol Ray Ban 4187 856/13 54/18,"Código de producto:  230460Género:  UnisexColor del Armazón:  Carey y PlateadoColor y Tipo del Lente:  Marrón DegradeMaterial:  Acetato y MetalEstilo: CuadradoMedida del Lente:     Ancho del Lente:  54 mm Puente:  18 mm Largo Patilla:  145 mm   GrandVision Uruguay forma parte del grupo GrandVision, compañía líder a nivel mundial con más de 6.500 puntos de venta ubicados en más de 44 países en Europa, América, Medio Oriente y Asia.  Ante cualquier duda, sugerimos leer “Plazos de entrega” o “Preguntas frecuentes” antes de realizar la compra.",https://cdn.shopify.com/s/files/1/0015/7610/8121/products/713132581131.png?v=1664469463,8262.00
Lentes de Sol Ray Ban Aviador 3025 001/51 55/14,"Descripción:Género: UnisexColor del Armazón: DoradoColor y Tipo del Lente:  Marrón DegradeMaterial: MetalEstilo: AviadorMedida del Lente:     Ancho del Lente: 55 mm Puente: 14 mm Largo Patilla: 135 mm   GrandVision Uruguay  forma parte del grupo GrandVision, compañía líder a nivel mundial con más de 6.500 puntos de venta ubicados en más de 44 países en Europa, América, Medio Oriente y Asia. Ante cualquier duda, sugerimos leer  “Plazos de entrega”  o  “Preguntas frecuentes”  antes de realizar la compra.",https://cdn.shopify.com/s/files/1/0015/7610/8121/products/805289305026.png?v=1664469327,10251.00
Lentes de Sol Polaroid 5015/S LLY 55/18,"Descripción:Género: UnisexColor del Armazón: Carey y DoradoColor y Tipo del Lente: Marrón DegradeMaterial: Acetato y MetalEstilo: RedondoMedida del Lente:     Ancho del Lente: 55 mm Puente: 18 mm Largo Patilla: 140 mm   Más Visión forma parte del grupo GrandVision, compañía líder a nivel mundial con más de 6,500 puntos de venta ubicados en más de 44 países en Europa, América, Medio Oriente y Asia. Satisfacción garantizada: Si el producto no es de tu agradado podés realizar el primer cambio sin ningún costo logístico asociado. Ante cualquier duda, sugerimos leer “Plazos de entrega” o “Preguntas frecuentes” antes de realizar la compra.",https://cdn.shopify.com/s/files/1/0015/7610/8121/products/76275329559.png?v=1685729074,2856.00
Lentes de Sol Ray Ban Erika 4171 622/8G 54/18,"Descripción:Género:  UnisexColor del Armazón:  Negro Color y Tipo del Lente:  Negro DegradeMaterial: Acetato y Metal  Estilo:  RedondoMedida del Lente:     Ancho del Lente:  54 mm Puente:  18 mm Largo Patilla:  145 mm   GrandVision Uruguay forma parte del grupo GrandVision, compañía líder a nivel mundial con más de 6.500 puntos de venta ubicados en más de 44 países en Europa, América, Medio Oriente y Asia.  Ante cualquier duda, sugerimos leer “Plazos de entrega” o “Preguntas frecuentes” antes de realizar la compra.",https://cdn.shopify.com/s/files/1/0015/7610/8121/products/805289742463.png?v=1666714393,8262.00
Lentes de Sol Ray Ban Justin 4165 710/13 54/16,"Descripción:Género:  UnisexColor del Armazón:  CareyColor y Tipo del Lente:  Marrón DegradeMaterial: Acetato  Estilo:  CuadradoMedida del Lente:     Ancho del Lente:  54 mm Puente:  16 mm Largo Patilla:  145 mm   GrandVision Uruguay forma parte del grupo GrandVision, compañía líder a nivel mundial con más de 6.500 puntos de venta ubicados en más de 44 países en Europa, América, Medio Oriente y Asia.  Ante cualquier duda, sugerimos leer “Plazos de entrega” o “Preguntas frecuentes” antes de realizar la compra.",https://cdn.shopify.com/s/files/1/0015/7610/8121/products/805289526599.png?v=1664469437,8262.00
Lentes de Sol Ray Ban Erika 4171 865/13 54/18,"Descripción:Género:  UnisexColor del Armazón: Carey havana y patillas plateadasColor y Tipo del Lente:  Marrón DegradeMaterial: Acetato y MetalEstilo:  RedondoMedida del Lente:      Ancho del Lente:  54 mm Puente:  18 mm Largo Patilla:  145 mm   GrandVision Uruguay forma parte del grupo GrandVision, compañía líder a nivel mundial con más de 6.500 puntos de venta ubicados en más de 44 países en Europa, América, Medio Oriente y Asia.  Ante cualquier duda, sugerimos leer “Plazos de entrega” o “Preguntas frecuentes” antes de realizar la compra.",https://cdn.shopify.com/s/files/1/0015/7610/8121/products/805289742470.png?v=1664469466,8262.00
Lentes de Sol Ray Ban 3457 029/13 59/13,"Descripción:Género: UnisexColor del Armazón: PlateadoColor y Tipo del Lente: Marrón degradesMaterial: MetalEstilo: AviadorMedida del Lente:    Ancho del Lente: 59 mm Puente: 13 mm Largo Patilla: 145 mm   GrandVision Uruguay forma parte del grupo GrandVision, compañía líder a nivel mundial con más de 6,500 puntos de venta ubicados en más de 44 países en Europa, América, Medio Oriente y Asia. Ante cualquier duda, sugerimos leer “Plazos de entrega” o “Preguntas frecuentes” antes de realizar la compra.",https://cdn.shopify.com/s/files/1/0015/7610/8121/products/8053672048179.png?v=1549478464,10710.00
Lentes de Sol Ray Ban 3025 W3277 58/14,"Descripción:Género: UnisexColor del Armazón: PlateadoColor y Tipo del Lente: Verde degradeMaterial: Metal  Estilo: AviadorMedida del Lente:    Ancho del Lente: 58 mm Puente: 14 mm Largo Patilla: 145 mm   GrandVision Uruguay forma parte del grupo GrandVision, compañía líder a nivel mundial con más de 6,500 puntos de venta ubicados en más de 44 países en Europa, América, Medio Oriente y Asia. Ante cualquier duda, sugerimos leer “Plazos de entrega” o “Preguntas frecuentes” antes de realizar la compra.",https://cdn.shopify.com/s/files/1/0015/7610/8121/products/805289005612.png?v=1549478435,11322.00
Lentes de Sol Polaroid 8339B C6T  Polarizado,"Descripción:Género: Mujer Color del Armazón: BordoColor y Tipo del Lente: Violeta Degrade PolarizadoMaterial: AcetatoEstilo: RedondoMedida del Lente:       Ancho del Lente: 55 mm Puente: 19 mm Largo Patilla: 135 mm   GrandVision Uruguay forma parte del grupo GrandVision, compañía líder a nivel mundial con más de 6,500 puntos de venta ubicados en más de 44 países en Europa, América, Medio Oriente y Asia. Ante cualquier duda, sugerimos leer “Plazos de entrega” o “Preguntas frecuentes” antes de realizar la compra.",https://cdn.shopify.com/s/files/1/0015/7610/8121/products/762753197344.png?v=1685727888,2856.00
Lentes de Sol Polaroid 8411A 9CA 63/16,"Descripción:Género: HombreColor del Armazón: NegroColor y Tipo del Lente: Verde Oscuro UniformeMaterial: Acetato  Estilo: envolventeMedida del Lente:    Ancho del Lente: 63 mm Puente: 16 mm Largo Patilla: 145 mm   GrandVision Uruguay forma parte del grupo GrandVision, compañía líder a nivel mundial con más de 6,500 puntos de venta ubicados en más de 44 países en Europa, América, Medio Oriente y Asia. Ante cualquier duda, sugerimos leer “Plazos de entrega” o “Preguntas frecuentes” antes de realizar la compra.",https://cdn.shopify.com/s/files/1/0015/7610/8121/products/827886183845.png?v=1549478298,2576.00
